tconst,title,year,runtime,genre,director,rating,num_votes,img_url
tt2622130,Jayantabhai Ki Luv Story,2013,130,"Action,Comedy,Romance",NA,5.3,1130,NA
tt2622826,Avalanche Sharks,2014,82,"Action,Adventure,Comedy",NA,2.3,1825,NA
tt2622874,My Mistress,2014,104,"Drama,Romance",NA,5.4,1325,NA
tt2623502,"Getting Go, the Go Doc Project",2013,91,"Drama,Romance",NA,7.0,2277,NA
tt2624412,Boulevard,2014,88,Drama,NA,5.8,7550,NA
tt2624704,Kaaviya Thalaivan,2014,150,"Drama,History,Music",NA,7.6,1062,NA
tt2624866,Die Präsenz,2014,83,Horror,NA,4.0,1349,NA
tt2625030,New World,2013,134,"Crime,Drama",NA,7.6,17853,NA
tt2625598,Living on One Dollar,2013,56,"Adventure,Documentary,Drama",NA,7.3,4521,NA
tt2625810,Into the Forest,2015,101,"Drama,Sci-Fi,Thriller",NA,5.9,16763,NA
tt2626090,Noble,2014,100,"Biography,Drama",NA,6.8,1398,NA
tt2626350,Step Up All In,2014,112,"Drama,Music,Romance",NA,6.0,30716,NA
tt2626460,Top Dog,2014,92,"Crime,Drama",NA,5.0,1430,NA
tt2626964,Catch Me Daddy,2014,112,"Drama,Thriller",NA,6.3,1230,NA
tt2628316,Green Street 3: Never Back Down,2013,93,"Action,Crime,Drama",NA,5.2,4917,NA
tt2630134,Barbie in the Pink Shoes,2013,75,"Animation,Family",NA,5.5,1132,NA
tt2630336,Black Butler,2014,119,"Action,Crime,Drama",NA,6.2,1494,NA
tt2630898,(Dis)Honesty: The Truth About Lies,2015,90,"Documentary,Drama,News",NA,7.5,1832,NA
tt2630992,Darkest Day,2015,90,"Action,Adventure,Horror",NA,4.4,1280,NA
tt2631186,Baahubali: The Beginning,2015,159,"Action,Drama",NA,8.1,94548,NA
tt2633076,Dig Two Graves,2014,85,"Drama,Horror,Mystery",NA,5.7,2792,NA
tt2635006,The Retrieval,2013,92,"Adventure,Drama,Western",NA,6.6,2351,NA
tt2635622,The Attacks of 26/11,2013,116,"Action,Crime,History",NA,6.8,4306,NA
tt2636124,Ghost in the Shell Arise: Border 1 - Ghost Pain,2013,58,"Action,Animation,Sci-Fi",NA,7.2,3367,NA
tt2636364,I'm Still Here,2013,120,"Drama,Romance,Thriller",NA,8.1,1128,NA
tt2636522,The Unbelievers,2013,77,Documentary,NA,6.9,6308,NA
tt2637276,Ted 2,2015,115,Comedy,NA,6.3,168844,NA
tt2637294,Hot Tub Time Machine 2,2015,93,"Comedy,Mystery,Sci-Fi",NA,5.1,34825,NA
tt2637378,Match,2014,92,"Comedy,Drama",NA,6.7,1975,NA
tt2637720,Ghost Adventures,2004,87,Documentary,NA,7.8,1849,NA
tt2637848,Sirius,2013,110,Documentary,NA,6.3,1325,NA
tt2638104,Biriyani,2013,148,"Action,Comedy,Thriller",NA,5.7,1166,NA
tt2638144,Ben-Hur,2016,123,"Action,Adventure,Drama",NA,5.7,38516,NA
tt2638662,Summer Camp,2015,81,Horror,NA,5.1,3037,NA
tt2639254,A Little Chaos,2014,112,"Drama,Romance",NA,6.5,18650,NA
tt2639336,Greta,2018,98,"Drama,Mystery,Thriller",NA,6.0,14797,NA
tt2639344,Love Is Strange,2014,94,"Drama,Romance",NA,6.7,11574,NA
tt2639664,Ala Gothety,2012,108,"Comedy,Drama,Fantasy",NA,6.2,1638,NA
tt2640460,Queen of the Mountains,2014,135,"Action,Biography,Drama",NA,7.4,3239,NA
tt2640474,The House at the End of Time,2013,101,"Drama,Fantasy,Horror",NA,6.8,6172,NA
tt2642442,Studentfesten,2013,99,Comedy,NA,5.5,1130,NA
tt2643308,Kicking Off,2013,100,Drama,NA,6.7,1731,NA
tt2644714,Badges of Fury,2013,98,"Action,Comedy,Crime",NA,4.6,2493,NA
tt2645092,Hükümet Kadin,2013,99,Comedy,NA,6.5,5957,NA
tt2645104,Romantik Komedi 2: Bekarliga Veda,2013,105,"Comedy,Romance",NA,5.2,2827,NA
tt2645130,Mutlu aile defteri,2013,94,Comedy,NA,6.2,1143,NA
tt2645670,Independence Daysaster,2013,90,"Action,Adventure,Sci-Fi",NA,3.4,1007,NA
tt2646378,The Frankenstein Theory,2013,87,"Horror,Sci-Fi",NA,4.2,2755,NA
tt2648034,Annayum Rasoolum,2013,168,Romance,NA,7.3,1364,NA
tt2649128,Metro,2013,133,"Action,Drama,Thriller",NA,6.5,6183,NA
tt2649152,Chto tvoryat muzhchiny!,2013,86,Comedy,NA,5.0,3388,NA
tt2649554,Midnight Special,2016,112,"Drama,Mystery,Sci-Fi",NA,6.6,68861,NA
tt2650642,In the Name of,2013,102,"Drama,Thriller",NA,6.6,2433,NA
tt2650718,Matterhorn,2013,87,"Comedy,Drama",NA,7.2,1623,NA
tt2650978,The Dark Valley,2014,115,"Action,Drama,Western",NA,7.1,10813,NA
tt2650986,Northwest,2013,91,"Action,Crime,Drama",NA,6.8,3641,NA
tt2652092,The Good Lie,2014,110,"Biography,Drama",NA,7.4,25522,NA
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,96,"Action,Adventure,Drama",NA,6.1,16101,NA
tt2654572,The Preppie Connection,2015,95,"Crime,Drama",NA,6.1,3296,NA
tt2655788,11.6,2013,102,"Biography,Drama,Thriller",NA,5.8,2121,NA
tt2656588,Buzzard,2014,97,"Comedy,Drama,Horror",NA,6.4,1671,NA
tt2658126,Commando,2013,124,"Action,Thriller",NA,6.1,3891,NA
tt2659414,Miracle in Cell No. 7,2013,127,"Comedy,Drama",NA,8.2,11716,NA
tt2660332,LFO,2013,94,"Drama,Sci-Fi",NA,6.7,1013,NA
tt2660888,Star Trek Beyond,2016,122,"Action,Adventure,Sci-Fi",NA,7.1,212542,NA
tt2664880,Villmark 2,2015,93,Horror,NA,5.3,2176,NA
tt2667380,Kill Command,2016,99,"Action,Horror,Sci-Fi",NA,5.7,12013,NA
tt2667550,Gallipoli: End of the Road,2013,101,"Action,Drama,History",NA,7.3,4355,NA
tt2667918,About Alex,2014,99,Drama,NA,6.4,6743,NA
tt2667960,Miss Julie,2014,129,"Drama,Romance",NA,5.4,4665,NA
tt2668134,Harlock: Space Pirate,2013,115,"Adventure,Animation,Sci-Fi",NA,6.4,10947,NA
tt2669336,Time Lapse,2014,104,"Sci-Fi,Thriller",NA,6.5,38160,NA
tt2669766,Frau Ella,2013,105,"Comedy,Drama",NA,5.9,1334,NA
tt2670226,Jîn,2013,122,Drama,NA,7.2,1728,NA
tt2671706,Fences,2016,139,Drama,NA,7.2,88533,NA
tt2673258,Single Valentine,2013,97,"Comedy,Romance",NA,6.3,1285,NA
tt2673812,Into the Mind,2013,82,"Documentary,Sport",NA,7.1,1744,NA
tt2673882,Jatt & Juliet 2,2013,140,"Comedy,Romance",NA,7.4,1580,NA
tt2674358,The Hunter's Prayer,2017,91,"Action,Crime,Drama",NA,5.5,6599,NA
tt2674426,Me Before You,2016,106,"Drama,Romance",NA,7.4,180168,NA
tt2674430,Approaching the Unknown,2016,90,"Drama,Sci-Fi,Thriller",NA,4.8,7804,NA
tt2674454,Churchill,2017,105,"Biography,Drama,History",NA,6.3,12338,NA
tt2675914,In Order of Disappearance,2014,116,"Action,Crime,Drama",NA,7.2,21573,NA
tt2675978,Dedh Ishqiya,2014,152,"Comedy,Drama,Romance",NA,7.1,6574,NA
tt2677064,Vishwaroopam 2,2018,145,"Action,Thriller",NA,5.9,1924,NA
tt2677722,City of Lies,2018,112,"Biography,Crime,Drama",NA,6.4,2921,NA
tt2678948,Jilla,2014,185,"Action,Drama",NA,6.0,9107,NA
tt2679042,Hitman: Agent 47,2015,96,"Action,Adventure,Crime",NA,5.7,81310,NA
tt2679480,Sulemani Keeda,2014,89,"Comedy,Romance",NA,7.1,2418,NA
tt2679552,I.T.,2016,95,"Crime,Drama,Mystery",NA,5.4,13652,NA
tt2689958,Big Sky,2015,90,"Drama,Thriller",NA,4.4,1283,NA
tt2690138,The D Train,2015,101,"Comedy,Drama",NA,5.0,10133,NA
tt2690160,Poseidon Rex,2013,81,"Action,Adventure,Comedy",NA,2.5,1099,NA
tt2691498,Hoe duur was de suiker,2013,120,"Drama,History",NA,6.7,1428,NA
tt2691722,Het vonnis,2013,111,"Drama,Thriller",NA,7.1,2507,NA
tt2691734,October Gale,2014,91,"Drama,Romance,Thriller",NA,5.2,1992,NA
tt2692250,Night at the Museum: Secret of the Tomb,2014,98,"Adventure,Comedy,Family",NA,6.2,95082,NA
tt2692904,Locke,2013,85,Drama,NA,7.1,122478,NA
tt2693580,Miss Stevens,2016,86,"Comedy,Drama",NA,6.6,3970,NA
tt2693664,Young Ones,2014,100,"Action,Drama,Romance",NA,5.9,8797,NA
tt2700330,The Two Escobars,2010,104,"Biography,Documentary,Sport",NA,8.2,1508,NA
tt2701772,Kingdom Come,2014,97,Horror,NA,4.3,1109,NA
tt2702724,The Boss,2016,99,Comedy,NA,5.4,39838,NA
tt2704212,Sel8nne,2013,110,"Biography,Documentary,Sport",NA,7.2,1266,NA
tt2704816,Who Took Johnny,2014,81,"Biography,Documentary",NA,7.2,2375,NA
tt2704998,Game Night,2018,100,"Action,Comedy,Crime",NA,6.9,169961,NA
tt2707848,Saint Laurent,2014,150,"Biography,Drama,Romance",NA,6.2,4901,NA
tt2707858,Yves Saint Laurent,2014,106,"Biography,Drama",NA,6.3,10439,NA
tt2708254,Life of a King,2013,100,Drama,NA,6.9,5766,NA
tt2708764,HK: Forbidden Super Hero,2013,106,Comedy,NA,5.9,2029,NA
tt2708946,UnHung Hero,2013,84,Documentary,NA,5.5,2568,NA
tt2709692,The Grinch,2018,85,"Animation,Family,Fantasy",NA,6.3,32580,NA
tt2709768,The Secret Life of Pets,2016,87,"Adventure,Animation,Comedy",NA,6.5,167539,NA
tt2710368,Final: The Rapture,2013,90,Thriller,NA,5.5,1237,NA
tt2710826,AfterDeath,2015,88,"Horror,Mystery,Thriller",NA,4.0,1624,NA
tt2711898,Diary of a Chambermaid,2015,96,Drama,NA,5.5,2312,NA
tt2712154,Backstreet Boys: Show 'Em What You're Made Of,2015,101,Documentary,NA,7.6,1387,NA
tt2713180,Fury,2014,134,"Action,Drama,War",NA,7.6,387815,NA
tt2713324,5 cm,2012,125,"Adventure,Drama,Romance",NA,7.2,1539,NA
tt2713642,Jersey Shore Massacre,2014,88,"Comedy,Horror",NA,2.8,1088,NA
tt2714380,The Remaining,2014,88,"Drama,Horror,Mystery",NA,4.3,6385,NA
tt2714622,Iddarammayilatho,2013,137,"Action,Thriller",NA,5.7,2181,NA
tt2714900,Finding Vivian Maier,2013,83,"Biography,Documentary,Mystery",NA,7.7,12182,NA
tt2717168,Celluloid,2013,129,"Biography,Drama",NA,7.7,1252,NA
tt2717318,I Am Soldier,2014,84,"Action,Thriller,War",NA,4.6,1763,NA
tt2717558,On the Job,2013,118,"Action,Crime,Drama",NA,7.0,2345,NA
tt2717822,Blackhat,2015,133,"Action,Crime,Thriller",NA,5.4,49077,NA
tt2717860,The Riot Club,2014,107,"Drama,Thriller",NA,6.0,19979,NA
tt2718440,Moonwalkers,2015,107,"Action,Comedy",NA,6.1,7876,NA
tt2718492,Ida,2013,82,Drama,NA,7.4,47509,NA
tt2719848,Everest,2015,121,"Adventure,Biography,Drama",NA,7.1,183158,NA
tt2720680,The Salvation,2014,92,"Drama,Western",NA,6.7,33437,NA
tt2720826,Birth of the Dragon,2016,95,"Action,Biography,Drama",NA,5.4,6273,NA
tt2721712,Wounded,2013,95,Drama,NA,6.3,1141,NA
tt2721744,City 40,2016,73,"Documentary,Drama,History",NA,6.5,1446,NA
tt2723240,Zeit der Kannibalen,2014,93,Drama,NA,7.1,1701,NA
tt2724236,Tell,2014,89,"Action,Crime,Drama",NA,5.6,1531,NA
tt2724532,Gridlocked,2015,110,Action,NA,5.8,3530,NA
tt2725962,What We Did on Our Holiday,2014,95,"Comedy,Drama",NA,6.9,17591,NA
tt2726270,Tormented,2014,83,"Horror,Thriller",NA,4.8,1569,NA
tt2726552,A Kind of Murder,2016,95,"Crime,Drama,Thriller",NA,5.3,6030,NA
tt2726560,The Longest Ride,2015,123,"Drama,Romance",NA,7.1,71274,NA
tt2727028,Total Chaos,2014,108,"Comedy,Drama,Romance",NA,5.0,2719,NA
tt2732932,The Kill Team,2013,79,Documentary,NA,7.0,1068,NA
tt2733258,The Strange Color of Your Body's Tears,2013,102,"Horror,Mystery,Thriller",NA,6.0,3233,NA
tt2734566,The Bride,2015,96,Drama,NA,6.7,2684,NA
tt2735996,Endless Night,2015,104,Drama,NA,6.2,1236,NA
tt2736932,Sabit Kanca,2013,100,Comedy,NA,3.5,2276,NA
tt2737018,Selam,2013,104,"Drama,Romance",NA,6.8,2494,NA
tt2737050,"Two Days, One Night",2014,95,Drama,NA,7.3,41663,NA
tt2737304,Bird Box,2018,124,"Drama,Horror,Sci-Fi",NA,6.6,231525,NA
tt2737310,Mistaken for Strangers,2013,75,"Comedy,Documentary,Music",NA,7.3,4148,NA
tt2737926,Always Watching: A Marble Hornets Story,2015,92,Horror,NA,4.7,2521,NA
tt2739338,The Christmas Candle,2013,100,"Drama,Family",NA,6.2,1553,NA
tt2741216,God is Not Dead,2013,84,Documentary,NA,5.0,1842,NA
tt2741806,In Bloom,2013,102,Drama,NA,7.6,6074,NA
tt2746176,Tattoo,2013,110,Drama,NA,7.2,1353,NA
tt2749282,Papa Hemingway in Cuba,2015,110,"Biography,Drama",NA,6.3,1232,NA
tt2749296,The Beautiful Risk,2013,91,"Drama,Romance",NA,7.9,2344,NA
tt2751310,Sex Ed,2014,92,"Comedy,Romance",NA,5.5,4854,NA
tt2751390,Life of Riley,2014,108,"Comedy,Drama,Romance",NA,6.0,1116,NA
tt2752200,Young & Beautiful,2013,95,"Drama,Romance",NA,6.7,29447,NA
tt2752688,Rosewater,2014,103,"Biography,Drama",NA,6.6,9892,NA
tt2752758,Devil's Due,2014,89,"Horror,Mystery,Thriller",NA,4.1,15586,NA
tt2752772,Sinister 2,2015,97,"Horror,Mystery,Thriller",NA,5.3,42957,NA
tt2753778,The Death of Superman Lives: What Happened?,2015,104,Documentary,NA,7.1,4057,NA
tt2756032,The One I Love,2014,91,"Drama,Fantasy,Mystery",NA,7.1,31608,NA
tt2758880,Winter Sleep,2014,196,Drama,NA,8.2,38093,NA
tt2758890,Welcome to New York,2014,125,Drama,NA,5.4,3263,NA
tt2758904,Search Party,2014,93,"Adventure,Comedy",NA,5.6,6175,NA
tt2760634,A Chance Encounter,2014,81,"Drama,Romance",NA,6.3,2810,NA
tt2762334,Main Tera Hero,2014,128,"Action,Comedy,Romance",NA,5.2,6817,NA
tt2762506,Bacurau,2019,131,"Adventure,Mystery,Sci-Fi",NA,8.3,1599,NA
tt2763304,T2 Trainspotting,2017,117,Drama,NA,7.2,99441,NA
tt2764784,Phoenix,2014,98,"Drama,History,Music",NA,7.3,14938,NA
tt2765340,So Young,2013,131,Drama,NA,6.4,1839,NA
tt2766268,The Games Maker,2014,111,"Adventure,Family",NA,5.6,1015,NA
tt2767948,Welcome Mr. President,2013,98,Comedy,NA,6.2,2345,NA
tt2769184,Debug,2014,86,"Horror,Sci-Fi",NA,4.3,2056,NA
tt2769828,Peelers,2016,95,Horror,NA,4.0,1608,NA
tt2769896,Solan og Ludvig - Jul i Flåklypa,2013,76,"Animation,Family",NA,6.8,1335,NA
tt2771200,Beauty and the Beast,2017,129,"Family,Fantasy,Musical",NA,7.2,244406,NA
tt2771372,Veronica Mars,2014,107,"Crime,Drama,Mystery",NA,6.8,47923,NA
tt2771800,Rigor Mortis,2013,103,"Action,Horror",NA,6.3,5111,NA
tt2772092,Antisocial,2013,90,"Horror,Sci-Fi,Thriller",NA,4.5,2840,NA
tt2776074,Angélique,2013,113,"Adventure,History,Romance",NA,6.1,1365,NA
tt2776106,Floating Skyscrapers,2013,93,"Drama,Romance",NA,6.4,2539,NA
tt2776344,Pee Mak,2013,115,"Comedy,Horror,Romance",NA,7.3,4117,NA
tt2776878,Thank You for Your Service,2017,109,"Biography,Drama,War",NA,6.5,10355,NA
tt2781516,WolfCop,2014,79,"Comedy,Horror",NA,5.5,5649,NA
tt2781832,Final Prayer,2013,89,Horror,NA,5.7,5910,NA
tt2782692,Ali's Wedding,2017,110,"Comedy,Drama,Romance",NA,6.9,3349,NA
tt2782834,iSteve,2013,79,"Biography,Comedy",NA,5.3,1104,NA
tt2782844,Billionaire Ransom,2016,107,"Action,Adventure,Crime",NA,5.5,2990,NA
tt2783020,Jay and Silent Bob's Super Groovy Cartoon Movie,2013,64,"Animation,Comedy",NA,5.0,1550,NA
tt2784134,Battle for Skyark,2017,88,"Action,Adventure,Fantasy",NA,2.7,1748,NA
tt2784512,Zombeavers,2014,77,"Action,Adventure,Comedy",NA,4.8,15051,NA
tt2784678,Top Five,2014,102,"Comedy,Romance",NA,6.4,24919,NA
tt2784936,Backtrack,2015,90,"Drama,Fantasy,Mystery",NA,5.9,10761,NA
tt2785032,The Little Death,2014,96,"Comedy,Drama,Romance",NA,7.1,23811,NA
tt2785288,Jack Strong,2014,128,"Action,Biography,Crime",NA,7.1,4009,NA
tt2785390,America: Imagine the World Without Her,2014,105,Documentary,NA,5.4,6353,NA
tt2786278,Amen,2013,165,"Drama,Musical,Romance",NA,7.8,2485,NA
tt2787096,Immanuel,2013,140,Drama,NA,6.8,1008,NA
tt2787302,Message Man,2018,91,"Action,Crime,Thriller",NA,6.8,1999,NA
tt2787824,Goal of the Dead,2014,140,"Comedy,Horror",NA,5.5,1318,NA
tt2788556,Gemma Bovery,2014,99,"Comedy,Drama,Romance",NA,6.4,5233,NA
tt2788710,The Interview,2014,112,Comedy,NA,6.5,288991,NA
tt2788716,Welcome to Me,2014,87,"Comedy,Drama",NA,5.9,17387,NA
tt2788732,Pete's Dragon,2016,102,"Action,Adventure,Comedy",NA,6.7,50017,NA
tt2790236,Beloved Sisters,2014,138,"Drama,History,Romance",NA,6.1,1296,NA
tt2793490,Starry Eyes,2014,98,"Drama,Fantasy,Horror",NA,6.0,16278,NA
tt2793930,Maryan,2013,150,"Adventure,Drama,Romance",NA,7.2,2497,NA
tt2794596,El-Cin,2013,106,"Drama,Fantasy,Horror",NA,5.1,2110,NA
tt2795078,Gasland Part II,2013,125,Documentary,NA,7.7,1525,NA
tt2796318,Mickey Virus,2013,135,"Comedy,Thriller",NA,6.1,2442,NA
tt2797106,Way Back Home,2013,131,Drama,NA,7.3,1017,NA
tt2797242,Bombay Talkies,2013,127,Drama,NA,6.7,4540,NA
tt2798456,Scintilla,2014,94,"Horror,Sci-Fi",NA,4.7,1755,NA
tt2798920,Annihilation,2018,115,"Adventure,Drama,Horror",NA,6.9,237582,NA
tt2799166,The Pyramid,2014,89,"Action,Adventure,Horror",NA,4.6,21769,NA
tt2800038,Atlas Shrugged: Who Is John Galt?,2014,99,"Drama,Mystery,Sci-Fi",NA,4.3,2731,NA
tt2800240,Serial (Bad) Weddings,2014,97,Comedy,NA,7.0,35063,NA
tt2800340,On the Milky Road,2016,125,"Comedy,Drama,Fantasy",NA,6.4,3390,NA
tt2801746,Hawaii,2013,102,"Drama,Romance",NA,7.2,3832,NA
tt2802136,Home Sweet Hell,2015,98,"Comedy,Crime,Thriller",NA,5.4,13094,NA
tt2802144,Kingsman: The Secret Service,2014,129,"Action,Adventure,Comedy",NA,7.7,551809,NA
tt2802154,Leviathan,2014,140,"Crime,Drama",NA,7.6,43934,NA
tt2803940,Misogynist,2013,77,"Drama,Thriller",NA,7.3,2452,NA
tt2804026,Aurangzeb,2013,137,"Action,Drama,Thriller",NA,6.5,3657,NA
tt2806788,Fukrey,2013,139,"Comedy,Drama,Romance",NA,6.9,9580,NA
tt2807410,Rudhramadevi,2015,157,"Action,Biography,History",NA,5.9,2450,NA
tt2807624,The Closed Circuit,2013,120,"Action,Crime,Drama",NA,6.9,1216,NA
tt2808986,Tokyo Tribe,2014,116,"Action,Musical",NA,6.5,2776,NA
tt2811878,You and the Night,2013,98,"Comedy,Drama,Romance",NA,5.8,1325,NA
tt2814362,United Passions,2014,110,"Drama,History,Sport",NA,2.1,3903,NA
tt2815072,Indigenous,2014,86,Horror,NA,4.8,3560,NA
tt2815902,The Childhood of a Leader,2015,115,Drama,NA,6.1,5082,NA
tt2818178,When Animals Dream,2014,84,"Drama,Horror,Mystery",NA,5.8,3403,NA
tt2818654,Cemetery of Splendor,2015,122,"Drama,Fantasy",NA,6.8,3695,NA
tt2819358,Goynar Baksho,2013,141,"Comedy,Drama,Family",NA,7.1,1113,NA
tt2820008,The Perfect Husband,2014,85,"Drama,Horror,Thriller",NA,5.0,2258,NA
tt2820852,Furious 7,2015,137,"Action,Adventure,Thriller",NA,7.2,339390,NA
tt2821088,Bastards,2013,100,"Drama,Romance",NA,6.1,2961,NA
tt2821314,The Rise and Rise of Bitcoin,2014,96,"Documentary,History,News",NA,7.3,1285,NA
tt2822400,Nothing Bad Can Happen,2013,110,"Crime,Drama,Horror",NA,7.0,1252,NA
tt2822578,Gravy,2015,95,"Comedy,Horror",NA,5.4,1323,NA
tt2822672,Rock Dog,2016,90,"Adventure,Animation,Comedy",NA,5.9,4125,NA
tt2822742,3 Hearts,2014,108,"Drama,Romance",NA,5.9,2104,NA
tt2823054,Mike and Dave Need Wedding Dates,2016,98,"Comedy,Romance",NA,6.0,76293,NA
tt2823088,Carmina y amén.,2014,100,"Comedy,Drama",NA,6.7,1481,NA
tt2823574,Extraction,2013,106,Action,NA,4.7,1005,NA
tt2824852,Deadly Virtues: Love.Honour.Obey.,2014,87,"Drama,Thriller",NA,4.8,1087,NA
tt2825120,Crows Explode,2014,129,Action,NA,5.9,1219,NA
tt2825230,Blood Punch,2014,104,"Horror,Thriller",NA,6.3,2058,NA
tt2827320,Fandry,2013,101,"Drama,Family",NA,8.3,1663,NA
tt2828954,7 Minutes,2014,92,"Crime,Drama,Thriller",NA,5.0,2206,NA
tt2828996,A Haunted House 2,2014,86,"Comedy,Fantasy",NA,4.7,18365,NA
tt2830416,Hawking,2013,86,"Biography,Comedy,Documentary",NA,7.3,1543,NA
tt2831404,Dr. Cabbie,2014,101,Comedy,NA,6.1,2755,NA
tt2832470,Dead Snow 2: Red vs. Dead,2014,100,"Action,Comedy,Horror",NA,6.9,20787,NA
tt2833074,1987,2014,105,"Biography,Comedy,Drama",NA,7.4,1068,NA
tt2835548,Grand Central,2013,94,"Drama,Romance",NA,6.2,2268,NA
tt2836202,Across the River,2013,92,"Horror,Mystery,Thriller",NA,5.5,1237,NA
tt2836252,Fiston,2014,88,Comedy,NA,5.3,1124,NA
tt2836628,Johnny Frank Garrett's Last Word,2016,95,"Crime,Drama,Horror",NA,5.0,1010,NA
tt2837336,Amnesiac,2014,90,"Drama,Horror,Mystery",NA,4.3,3190,NA
tt2837574,The Old Man & the Gun,2018,93,"Biography,Comedy,Crime",NA,6.7,30193,NA
tt2841572,Dancing Arabs,2014,104,Drama,NA,7.2,1543,NA
tt2844798,White God,2014,121,"Drama,Fantasy,Horror",NA,6.9,13926,NA
tt2846134,Gunde Jaari Gallanthayyinde,2013,150,"Comedy,Drama,Romance",NA,7.1,1261,NA
tt2847438,Der Bunker,2015,85,"Comedy,Drama,Horror",NA,6.2,1364,NA
tt2848292,Pitch Perfect 2,2015,115,"Comedy,Music",NA,6.4,132463,NA
tt2848324,Touched with Fire,2015,106,"Drama,Romance",NA,6.2,2000,NA
tt2848876,The Painting Pool,2013,92,Drama,NA,7.4,2758,NA
tt2852376,Heli,2013,105,"Crime,Drama,Romance",NA,6.8,4410,NA
tt2852400,A Touch of Sin,2013,130,"Action,Drama",NA,7.1,9255,NA
tt2852406,Omar,2013,96,"Crime,Drama,Romance",NA,7.5,12203,NA
tt2852432,"Norte, the End of History",2013,250,"Crime,Drama",NA,7.5,1596,NA
tt2852458,Stranger by the Lake,2013,100,"Drama,Romance,Thriller",NA,6.9,11764,NA
tt2852470,The Missing Picture,2013,92,Documentary,NA,7.4,2834,NA
tt2853614,9-Month Stretch,2013,82,"Comedy,Crime,Mystery",NA,6.4,4235,NA
tt2854394,Hot Bot,2016,86,"Comedy,Sci-Fi",NA,3.3,2958,NA
tt2854894,A Fighting Man,2014,88,"Drama,Sport",NA,5.5,1395,NA
tt2854926,Tag,2018,100,Comedy,NA,6.5,91656,NA
tt2855648,Madras Cafe,2013,130,"Action,Drama,Thriller",NA,7.7,21199,NA
tt2856674,Ramayya Vastavayya,2013,167,"Action,Drama",NA,5.1,1668,NA
tt2856930,Gagarin. Pervyy v kosmose,2013,108,"Adventure,Biography,Drama",NA,6.6,2409,NA
tt2857458,Mortadelo and Filemon: Mission Implausible,2014,91,"Animation,Comedy",NA,6.5,1542,NA
tt2859246,Rakuen Tsuiho: Expelled from Paradise,2014,104,"Action,Adventure,Animation",NA,6.8,1314,NA
tt2861320,Policegiri,2013,141,"Action,Comedy",NA,4.1,1250,NA
tt2861532,A Wolf at the Door,2013,101,"Crime,Drama,Thriller",NA,7.4,3160,NA
tt2865074,Real Gangsters,2013,88,"Crime,Drama,Mystery",NA,6.1,6950,NA
tt2865120,Ratchet & Clank,2016,94,"Action,Adventure,Animation",NA,5.6,9160,NA
tt2865822,All the World in a Design School,2015,59,"Documentary,Drama,News",NA,8.4,1270,NA
tt2866360,Coherence,2013,89,"Horror,Mystery,Sci-Fi",NA,7.2,91651,NA
tt2866824,Tiger Orange,2014,75,Drama,NA,6.6,1064,NA
tt2869728,Ride Along 2,2016,102,"Action,Comedy,Crime",NA,5.9,49507,NA
tt2869878,The Poodles: In the Flesh,2010,152,Documentary,NA,6.8,1225,NA
tt2870612,"As Above, So Below",2014,93,"Horror,Mystery,Thriller",NA,6.2,68253,NA
tt2870648,Amy,2015,128,"Biography,Documentary,Music",NA,7.8,44487,NA
tt2870708,Wish I Was Here,2014,106,"Comedy,Drama",NA,6.7,35136,NA
tt2870756,Magic in the Moonlight,2014,97,"Comedy,Romance",NA,6.6,59674,NA
tt2870808,Life Partners,2014,93,"Comedy,Drama,Romance",NA,6.2,7892,NA
tt2872462,Mistress America,2015,84,"Comedy,Drama",NA,6.7,22827,NA
tt2872518,The Shack,2017,132,"Drama,Fantasy",NA,6.3,26669,NA
tt2872718,Nightcrawler,2014,117,"Crime,Drama,Thriller",NA,7.9,412816,NA
tt2872724,Out of the Dark,2014,92,"Horror,Thriller",NA,4.8,3742,NA
tt2872732,Lucy,2014,89,"Action,Sci-Fi,Thriller",NA,6.4,407861,NA
tt2872750,Shaun the Sheep Movie,2015,85,"Adventure,Animation,Comedy",NA,7.3,33457,NA
tt2872810,Mischief Night,2013,87,"Drama,Horror,Thriller",NA,4.6,1568,NA
tt2873214,Bad Turn Worse,2013,92,"Crime,Drama,Thriller",NA,5.5,1946,NA
tt2873282,Red Sparrow,2018,140,"Action,Drama,Thriller",NA,6.6,142094,NA
tt2875926,My Sweet Pepper Land,2013,100,Drama,NA,7.0,1709,NA
tt2876428,"Buen Día, Ramón",2013,120,Drama,NA,7.6,2615,NA
tt2877104,Ethir Neechal,2013,129,"Comedy,Romance,Sport",NA,6.7,1591,NA
tt2877108,Soodhu Kavvum,2013,135,"Comedy,Crime,Thriller",NA,8.4,7482,NA
tt2880664,Rednecks,2017,98,"Comedy,Musical",NA,6.4,1211,NA
tt2881034,Proloy,2013,122,Crime,NA,7.2,1081,NA
tt2881698,Skinwalker Ranch,2013,86,"Horror,Mystery,Sci-Fi",NA,5.1,3957,NA
tt2882328,Ugly,2013,128,"Crime,Drama,Mystery",NA,8.1,17216,NA
tt2883352,The Blood Lands,2014,79,"Horror,Mystery,Thriller",NA,4.7,2182,NA
tt2883434,Black or White,2014,121,Drama,NA,6.6,10795,NA
tt2883448,Cash Only,2015,91,"Crime,Drama,Thriller",NA,6.1,1066,NA
